County Name,State,death_rate
Sarpy,NE,0.7637231503579952
Saunders,NE,0.7352941176470588
Scotts Bluff,NE,1.7582417582417582
Seward,NE,1.1494252873563218
Sheridan,NE,0.0
Sherman,NE,6.666666666666667
Sioux,NE,0.0
Stanton,NE,0.0
Thayer,NE,0.0
Thomas,NE,0.0
Thurston,NE,1.3888888888888888
Valley,NE,0.0
Washington,NE,1.4970059880239521
Wayne,NE,0.0
Webster,NE,0.0
Wheeler,NE,0.0
York,NE,0.8163265306122449
Churchill,NV,1.8518518518518516
Clark,NV,2.0407581181101238
Douglas,NV,0.29940119760479045
Elko,NV,0.9587727708533078
Esmeralda,NV,
Eureka,NV,0.0
Humboldt,NV,3.007518796992481
Lander,NV,1.1494252873563218
Lincoln,NV,0.0
Lyon,NV,1.7278617710583155
Mineral,NV,0.0
Nye,NV,2.846299810246679
Pershing,NV,0.0
Storey,NV,0.0
Washoe,NV,1.6332518337408315
White Pine,NV,1.2987012987012987
Carson City,NV,1.6194331983805668
Belknap,NH,2.4096385542168677
Carroll,NH,1.5384615384615385
Cheshire,NH,1.935483870967742
Coos,NH,0.0
Grafton,NH,0.6369426751592357
Hillsborough,NH,6.198952879581151
Merrimack,NH,3.8095238095238098
Rockingham,NH,4.781609195402299
Strafford,NH,2.155887230514096
Sullivan,NH,1.5873015873015872
Atlantic,NJ,5.967408767500574
Bergen,NJ,8.928960320571454
Burlington,NJ,6.758935769954314
Camden,NJ,5.988722535485126
Cape May,NJ,9.219190968955786
Cumberland,NJ,4.168837936425222
Essex,NJ,9.879753006174846
Gloucester,NJ,4.7775271683411935
Hudson,NJ,7.214143142286855
Hunterdon,NJ,8.80503144654088
Mercer,NJ,7.2495155591017895
Middlesex,NJ,7.10241382735671
Monmouth,NJ,6.887511916110582
Morris,NJ,10.308894678079643
Ocean,NJ,7.101390576481706
Passaic,NJ,6.468225357915336
Salem,NJ,7.927927927927928
Somerset,NJ,9.736886207474443
Sussex,NJ,12.636305323925592
Union,NJ,7.530037096506284
Warren,NJ,11.624745071380014
Bernalillo,NM,2.4704913532802633
Catron,NM,11.11111111111111
Chaves,NM,0.9103641456582634
Cibola,NM,4.656319290465632
Colfax,NM,2.5
Curry,NM,0.6896551724137931
De Baca,NM,0.0
Dona Ana,NM,1.5629070070330815
Eddy,NM,1.435897435897436
Grant,NM,1.4705882352941175
Guadalupe,NM,2.7777777777777777
Harding,NM,0.0
Hidalgo,NM,1.9230769230769231
Lea,NM,1.7045454545454544
Lincoln,NM,1.2295081967213115
Los Alamos,NM,0.0
Luna,NM,1.7241379310344827
McKinley,NM,5.885036496350365
Mora,NM,0.0
Otero,NM,4.513888888888888
Quay,NM,2.5974025974025974
Rio Arriba,NM,3.414634146341464
Roosevelt,NM,1.2232415902140672
Sandoval,NM,2.88659793814433
San Juan,NM,5.858350335179248
San Miguel,NM,0.0
Santa Fe,NM,0.6118881118881119
Sierra,NM,1.8518518518518516
Socorro,NM,4.761904761904762
Taos,NM,2.6490066225165565
Torrance,NM,1.1904761904761905
Union,NM,5.88235294117647
Valencia,NM,0.6339144215530903
New York City Unallocated/Probable,NY,inf
Albany,NY,3.783451245770532
Allegany,NY,3.0534351145038165
Bronx,NY,9.260122722270921
Broome,NY,3.841000446627959
Cattaraugus,NY,3.9755351681957185
Cayuga,NY,1.2658227848101267
Chautauqua,NY,0.6097560975609756
Chemung,NY,0.8187134502923977
Chenango,NY,2.247191011235955
Clinton,NY,2.824858757062147
Columbia,NY,7.6923076923076925
Cortland,NY,0.38461538461538464
Delaware,NY,3.4722222222222223
Dutchess,NY,3.0831099195710454
Erie,NY,5.320839956496277
Essex,NY,7.954545454545454
Franklin,NY,1.4084507042253522
Fulton,NY,7.977207977207977
Genesee,NY,1.6901408450704223
Greene,NY,4.032258064516129
Hamilton,NY,6.666666666666667
Herkimer,NY,2.8169014084507045
Jefferson,NY,0.5649717514124294
Kings,NY,10.361218070776738
Lewis,NY,9.25925925925926
Livingston,NY,2.7777777777777777
Madison,NY,1.782178217821782
Monroe,NY,4.116529449018366
Montgomery,NY,3.71900826446281
Nassau,NY,4.624811146550277
New York,NY,9.319353327085286
Niagara,NY,4.797843665768195
Oneida,NY,4.994007191370355
Onondaga,NY,3.8980509745127434
Ontario,NY,5.544554455445545
Orange,NY,3.2691092861655084
Orleans,NY,16.08187134502924
Oswego,NY,0.5597014925373134
Otsego,NY,1.1299435028248588
Putnam,NY,3.7747153984421806
Queens,NY,9.86412085378753
Rensselaer,NY,4.3841336116910234
Richmond,NY,6.67730452927458
Rockland,NY,3.093472711802601
St. Lawrence,NY,1.1799410029498525
Saratoga,NY,1.3368983957219251
Schenectady,NY,3.2684283727399164
Schoharie,NY,2.272727272727273
Schuyler,NY,0.0
Seneca,NY,0.8771929824561403
Steuben,NY,9.046052631578947
Suffolk,NY,4.271548436308162
Sullivan,NY,2.26576852418861
Tioga,NY,7.565789473684211
Tompkins,NY,0.0
Ulster,NY,3.585147247119078
Warren,NY,7.02576112412178
Washington,NY,4.45859872611465
Wayne,NY,0.8645533141210375
Westchester,NY,3.770610430557709
Wyoming,NY,3.4013605442176873
Yates,NY,8.955223880597014
Alamance,NC,1.3762537905295078
Alexander,NC,1.391304347826087
Alleghany,NC,0.0
Anson,NC,0.906344410876133
Ashe,NC,0.32679738562091504
Avery,NC,0.0
Beaufort,NC,2.6615969581749046
Bertie,NC,2.0344287949921753
Bladen,NC,1.859504132231405
Brunswick,NC,1.5033407572383073
Buncombe,NC,2.6170398371619656
Burke,NC,1.8598615916955017
Cabarrus,NC,1.8466573165030389
Caldwell,NC,0.9564293304994688
Camden,NC,2.380952380952381
Carteret,NC,0.5959475566150179
Caswell,NC,1.0526315789473684
Catawba,NC,1.5813686026451983
Chatham,NC,3.3503691084611016
Cherokee,NC,1.7569546120058566
Chowan,NC,0.9259259259259258
Clay,NC,2.127659574468085
Cleveland,NC,2.850449043342444
Columbus,NC,3.861788617886179
Craven,NC,2.422327540810953
Cumberland,NC,1.3348907058234607
Currituck,NC,2.0100502512562812
Dare,NC,1.0101010101010102
Davidson,NC,1.262135922330097
Davie,NC,0.967741935483871
Duplin,NC,2.131018153117601
Durham,NC,1.1936992370169826
Edgecombe,NC,3.389830508474576
Forsyth,NC,1.386481802426343
Franklin,NC,2.3574144486692017
Gaston,NC,1.6062884483937117
Gates,NC,1.948051948051948
Graham,NC,2.403846153846154
Granville,NC,2.7670171555063643
Greene,NC,0.9762900976290098
Guilford,NC,2.0295399001168843
Halifax,NC,1.9572953736654803
Harnett,NC,2.4115755627009645
Haywood,NC,4.858934169278997
Henderson,NC,2.973977695167286
Hertford,NC,4.059040590405904
Hoke,NC,1.3412816691505216
Hyde,NC,3.4482758620689653
Iredell,NC,1.0346926354230066
Jackson,NC,0.957592339261286
Johnston,NC,1.1813471502590673
Jones,NC,8.536585365853659
Lee,NC,0.8398656215005599
Lenoir,NC,3.019213174748399
Lincoln,NC,0.7940709370037057
McDowell,NC,2.6220614828209765
Macon,NC,0.3003003003003003
Madison,NC,0.8130081300813009
Martin,NC,2.819548872180451
Mecklenburg,NC,1.2148316256716618
Mitchell,NC,1.744186046511628
Montgomery,NC,3.3457249070631967
Moore,NC,1.8957345971563981
Nash,NC,1.8511662347278788
New Hanover,NC,0.7202095154954169
Northampton,NC,3.413654618473896
Onslow,NC,1.037924151696607
Orange,NC,2.039355992844365
Pamlico,NC,0.7168458781362007
Pasquotank,NC,4.296875
Pender,NC,0.7386888273314866
Perquimans,NC,1.4925373134328357
Person,NC,1.642710472279261
Pitt,NC,0.617630544637844
Polk,NC,3.2352941176470593
Randolph,NC,1.7805114923923602
Richmond,NC,1.7528483786152498
Robeson,NC,1.6666666666666667
Rockingham,NC,1.1588275391956373
Rowan,NC,2.8330155271043314
Rutherford,NC,2.6297085998578535
Sampson,NC,1.184934405416843
Scotland,NC,1.2142857142857142
Stanly,NC,2.5794564716720405
Stokes,NC,0.7619047619047619
Surry,NC,1.5851137146795313
Swain,NC,1.744186046511628
Transylvania,NC,2.5787965616045847
Tyrrell,NC,2.564102564102564
Union,NC,1.1276758409785932
Vance,NC,4.185623293903549
Wake,NC,1.3756331644894695
Warren,NC,1.891891891891892
Washington,NC,3.6036036036036037
Watauga,NC,0.17825311942959002
Wayne,NC,1.9665948275862069
Wilkes,NC,2.57542310522443
Wilson,NC,2.383888203863543
Yadkin,NC,1.1278195488721803
Yancey,NC,0.0
Adams,ND,0.0
Barnes,ND,0.38167938931297707
Benson,ND,1.866666666666667
Billings,ND,0.0
Bottineau,ND,7.43801652892562
Bowman,ND,0.0
Burke,ND,2.5
Burleigh,ND,1.285583103764922
Cass,ND,1.2826837691169217
Cavalier,ND,0.0
Dickey,ND,0.0
Divide,ND,4.761904761904762
Dunn,ND,2.054794520547945
Eddy,ND,2.6785714285714284
Emmons,ND,2.1645021645021645
Foster,ND,1.2987012987012987
Golden Valley,ND,0.0
Grand Forks,ND,0.5575467941059339
Grant,ND,2.3255813953488373
Griggs,ND,1.639344262295082
Hettinger,ND,0.0
Kidder,ND,0.0
LaMoure,ND,0.0
Logan,ND,0.0
McHenry,ND,5.3097345132743365
McIntosh,ND,2.941176470588235
McKenzie,ND,0.6451612903225806
McLean,ND,1.1764705882352942
Mercer,ND,0.45871559633027525
Morton,ND,2.695595003287311
Mountrail,ND,0.9287925696594427
Nelson,ND,0.0
Oliver,ND,0.0
Pembina,ND,0.0
Pierce,ND,0.0
Ramsey,ND,0.6493506493506493
Ransom,ND,0.0
Renville,ND,1.1764705882352942
Richland,ND,0.7326007326007326
Rolette,ND,2.9166666666666665
Sargent,ND,1.0752688172043012
Sheridan,ND,5.555555555555555
Sioux,ND,1.694915254237288
Slope,ND,0.0
Stark,ND,1.0903426791277258
Steele,ND,0.0
Stutsman,ND,0.6993006993006993
Towner,ND,0.0
Traill,ND,0.0
Walsh,ND,0.39215686274509803
Ward,ND,1.2564671101256468
Wells,ND,0.0
Williams,ND,0.6880733944954129
Adams,OH,2.4691358024691357
Allen,OH,4.387568555758683
Ashland,OH,1.5673981191222568
Ashtabula,OH,7.0588235294117645
Athens,OH,0.22002200220022
Auglaize,OH,2.2315202231520224
Belmont,OH,3.6834924965893587
Brown,OH,0.9900990099009901
Butler,OH,1.6640138908985673
Carroll,OH,4.166666666666666
Champaign,OH,0.8955223880597015
Clark,OH,2.5390625
Clermont,OH,1.7671517671517671
Clinton,OH,3.7572254335260116
Columbiana,OH,4.293559660509237
Coshocton,OH,4.365079365079365
Crawford,OH,2.0408163265306123
Cuyahoga,OH,3.657262277951933
Darke,OH,4.564315352697095
Defiance,OH,3.3333333333333335
Delaware,OH,1.0354440461967345
Erie,OH,4.990215264187866
Fairfield,OH,2.380952380952381
Fayette,OH,2.1604938271604937
Franklin,OH,2.208576113882977
Fulton,OH,0.26455026455026454
Gallia,OH,5.531914893617021
Geauga,OH,6.490066225165562
Greene,OH,2.0856820744081173
Guernsey,OH,4.166666666666666
Hamilton,OH,2.34375
Hancock,OH,1.6489988221436984
Hardin,OH,4.744525547445255
Harrison,OH,4.225352112676056
Henry,OH,4.450261780104712
Highland,OH,1.4234875444839856
Hocking,OH,5.027932960893855
Holmes,OH,2.277904328018223
Huron,OH,1.257861635220126
Jackson,OH,2.2082018927444795
Jefferson,OH,1.0526315789473684
Knox,OH,4.823151125401929
Lake,OH,3.2388663967611335
Lawrence,OH,3.0026109660574414
Licking,OH,3.1310211946050095
Logan,OH,0.8645533141210375
Lorain,OH,3.6371066612178176
Lucas,OH,4.8197492163009406
Madison,OH,1.4893617021276597
Mahoning,OH,8.504221954161642
Marion,OH,1.4925373134328357
Medina,OH,2.5883838383838382
Meigs,OH,6.282722513089005
Mercer,OH,2.131018153117601
Miami,OH,3.32541567695962
Monroe,OH,15.929203539823009
Montgomery,OH,2.0842876775080166
Morgan,OH,0.0
Morrow,OH,0.7220216606498195
Muskingum,OH,0.5059021922428331
Noble,OH,0.0
Ottawa,OH,6.0
Paulding,OH,0.0
Perry,OH,3.3846153846153846
Pickaway,OH,1.6733357584576212
Pike,OH,0.0
Portage,OH,5.041384499623777
Preble,OH,3.4693877551020407
Putnam,OH,3.80818053596615
Richland,OH,1.8165304268846505
Ross,OH,2.9750479846449136
Sandusky,OH,3.3816425120772946
Scioto,OH,1.1164274322169059
Seneca,OH,2.697495183044316
Shelby,OH,1.8469656992084433
Stark,OH,5.512542582842985
Summit,OH,4.5019989570658785
Trumbull,OH,6.529209621993128
Tuscarawas,OH,1.939864209505335
Union,OH,0.3189792663476874
Van Wert,OH,1.7142857142857144
Vinton,OH,4.838709677419355
Warren,OH,1.7281780902167545
Washington,OH,8.424908424908425
Wayne,OH,6.673209028459273
Williams,OH,1.1952191235059761
Wood,OH,3.7003197807217907
Wyandot,OH,5.579399141630901
Adair,OK,1.4858841010401187
Alfalfa,OK,0.0
Atoka,OK,0.2857142857142857
Beaver,OK,0.0
Beckham,OK,1.188707280832095
Blaine,OK,0.6756756756756757
Bryan,OK,0.441696113074205
Caddo,OK,2.2850924918389555
Canadian,OK,0.625920471281296
Carter,OK,1.4376996805111821
Cherokee,OK,0.6633499170812603
Choctaw,OK,0.5509641873278237
Cimarron,OK,0.0
Cleveland,OK,1.2028512028512028
Coal,OK,0.0
Comanche,OK,0.7069059271343121
Cotton,OK,4.0
Craig,OK,0.18148820326678766
Creek,OK,2.681992337164751
Custer,OK,0.11890606420927466
Delaware,OK,2.7455121436114043
Dewey,OK,1.3513513513513513
Ellis,OK,0.0
Garfield,OK,1.1161846778285134
Garvin,OK,1.1210762331838564
Grady,OK,0.8553654743390358
Grant,OK,1.7241379310344827
Greer,OK,6.722689075630252
Harmon,OK,0.0
Harper,OK,2.857142857142857
Haskell,OK,1.2658227848101267
Hughes,OK,1.2618296529968454
Jackson,OK,1.1198208286674132
Jefferson,OK,0.0
Johnston,OK,1.7543859649122806
Kay,OK,2.0689655172413794
Kingfisher,OK,0.468384074941452
Kiowa,OK,1.9230769230769231
Latimer,OK,1.282051282051282
Le Flore,OK,1.5706806282722512
Lincoln,OK,1.7421602787456445
Logan,OK,0.32733224222585927
Love,OK,0.4464285714285714
McClain,OK,0.6979062811565304
McCurtain,OK,2.5343953656770455
McIntosh,OK,2.088772845953003
Major,OK,1.8018018018018018
Marshall,OK,0.9950248756218906
Mayes,OK,1.423027166882277
Murray,OK,1.0471204188481675
Muskogee,OK,1.2370113805047007
Noble,OK,1.8518518518518516
Nowata,OK,2.4539877300613497
Okfuskee,OK,2.631578947368421
Oklahoma,OK,1.0133765707336846
Okmulgee,OK,0.8592910848549946
Osage,OK,1.0896898575020955
Ottawa,OK,0.7142857142857143
Pawnee,OK,1.8181818181818181
Payne,OK,0.2808988764044944
Pittsburg,OK,1.9569471624266144
Pontotoc,OK,0.576923076923077
Pottawatomie,OK,0.6610576923076923
Pushmataha,OK,1.4150943396226416
Roger Mills,OK,1.3333333333333335
Rogers,OK,2.5703200775945687
Seminole,OK,1.0416666666666665
Sequoyah,OK,1.1741682974559686
Stephens,OK,0.984251968503937
Texas,OK,0.6060606060606061
Tillman,OK,1.6666666666666667
Tulsa,OK,0.9467647695304047
Wagoner,OK,1.6109045848822798
Washington,OK,3.8210624417520966
Washita,OK,0.0
Woods,OK,0.0
Woodward,OK,0.43782837127845886
Baker,OR,1.8867924528301887
Benton,OR,1.6042780748663104
Clackamas,OR,2.4196597353497165
Clatsop,OR,0.0
Columbia,OR,0.4464285714285714
Coos,OR,0.0
Crook,OR,1.5384615384615385
Curry,OR,0.0
Deschutes,OR,1.3626834381551363
Douglas,OR,1.4545454545454546
Gilliam,OR,0.0
Grant,OR,0.0
Harney,OR,0.0
Hood River,OR,0.0
Jackson,OR,0.4576659038901602
Jefferson,OR,1.381692573402418
Josephine,OR,0.8733624454148471
Klamath,OR,0.821917808219178
Lake,OR,0.0
Lane,OR,1.1947431302270013
Lincoln,OR,2.642276422764228
Linn,OR,2.2222222222222223
Malheur,OR,1.907514450867052
Marion,OR,1.9964419845819332
Morrow,OR,1.1342155009451798
Multnomah,OR,1.8719339013684482
Polk,OR,2.6132404181184667
Sherman,OR,0.0
Tillamook,OR,0.0
Umatilla,OR,1.338432122370937
Union,OR,0.4454342984409799
Wallowa,OR,2.7777777777777777
Wasco,OR,4.15335463258786
Washington,OR,1.3208697419223736
Wheeler,OR,
Yamhill,OR,1.6587677725118484
Adams,PA,2.8384279475982535
Allegheny,PA,2.8239963364371854
Armstrong,PA,3.643724696356275
Beaver,PA,6.528189910979229
Bedford,PA,2.18978102189781
Berks,PA,5.254215135276435
Blair,PA,2.251184834123223
Bradford,PA,2.0618556701030926
Bucks,PA,6.693339100346021
Butler,PA,2.0458265139116203
Cambria,PA,0.9615384615384616
Cameron,PA,0.0
Carbon,PA,5.846774193548387
Centre,PA,0.33112582781456956
Chester,PA,5.091762108458672
Clarion,PA,1.948051948051948
Clearfield,PA,1.9830028328611897
Clinton,PA,2.690582959641256
Columbia,PA,3.640040444893832
Crawford,PA,0.8928571428571428
Cumberland,PA,3.7579306979014153
Dauphin,PA,4.446616173955534
Delaware,PA,6.336203293488256
Elk,PA,2.4691358024691357
Erie,PA,2.254335260115607
Fayette,PA,0.9356725146198831
Forest,PA,6.666666666666667
Franklin,PA,2.7733333333333334
Fulton,PA,3.508771929824561
Greene,PA,0.5025125628140703
Huntingdon,PA,1.1787819253438114
Indiana,PA,1.4234875444839856
Jefferson,PA,2.380952380952381
Juniata,PA,4.0
Lackawanna,PA,7.59493670886076
Lancaster,PA,5.4744092150575945
Lawrence,PA,3.820598006644518
Lebanon,PA,2.7373068432671084
Lehigh,PA,6.049822064056939
Luzerne,PA,4.413472706155633
Lycoming,PA,3.2218091697645597
McKean,PA,3.0303030303030303
Mercer,PA,2.8678304239401498
Mifflin,PA,0.7692307692307693
Monroe,PA,7.235421166306695
Montgomery,PA,6.974730378650712
Montour,PA,2.1459227467811157
Northampton,PA,6.459784673844206
Northumberland,PA,5.684547638110488
Perry,PA,2.307692307692308
Philadelphia,PA,5.458205067487568
Pike,PA,3.6605657237936775
Potter,PA,0.0
Schuylkill,PA,4.470938897168406
Snyder,PA,2.386634844868735
Somerset,PA,1.1494252873563218
Sullivan,PA,0.0
Susquehanna,PA,8.615384615384615
Tioga,PA,2.8846153846153846
Union,PA,1.1945392491467577
Venango,PA,0.8849557522123894
Warren,PA,2.0
Washington,PA,2.0080321285140563
Wayne,PA,4.182509505703422
Westmoreland,PA,2.126865671641791
Wyoming,PA,9.876543209876543
York,PA,3.2252015750984437
Bristol,RI,3.7209302325581395
Kent,RI,5.550049554013875
Newport,RI,0.9174311926605505
Providence,RI,4.588510898349969
Washington,RI,7.329842931937172
Abbeville,SC,2.232142857142857
Aiken,SC,1.9049753473778575
Allendale,SC,1.4634146341463417
Anderson,SC,3.821786225219702
Bamberg,SC,5.335365853658536
Barnwell,SC,2.193548387096774
Beaufort,SC,1.4922813036020584
Berkeley,SC,1.6048502139800285
Calhoun,SC,3.5269709543568464
Charleston,SC,1.6665634099498172
Cherokee,SC,3.3725490196078427
Chester,SC,2.0202020202020203
Chesterfield,SC,2.8875379939209727
Clarendon,SC,5.982142857142858
Colleton,SC,3.776978417266187
Darlington,SC,2.772727272727273
Dillon,SC,3.8161318300086733
Dorchester,SC,2.0909926470588234
Edgefield,SC,2.278177458033573
Fairfield,SC,4.579207920792079
Florence,SC,3.835669781931464
Georgetown,SC,2.240325865580448
Greenville,SC,2.092489340767465
Greenwood,SC,3.0984719864176573
Hampton,SC,3.80818053596615
Horry,SC,1.859278162595698
Jasper,SC,2.7315914489311166
Kershaw,SC,1.7657992565055762
Lancaster,SC,2.4475524475524475
Laurens,SC,3.308613804905876
Lee,SC,4.834254143646409
Lexington,SC,2.2409668890847287
McCormick,SC,2.7777777777777777
Marion,SC,3.225806451612903
Marlboro,SC,1.109989909182644
Newberry,SC,2.066115702479339
Oconee,SC,1.3779527559055118
Orangeburg,SC,3.993710691823899
Pickens,SC,1.3836840588065724
Richland,SC,1.5733717796025826
Saluda,SC,3.1563845050215207
Spartanburg,SC,2.8098951331002957
Sumter,SC,2.4946759963492546
Union,SC,2.2082018927444795
Williamsburg,SC,3.3210332103321036
York,SC,1.4700795572466274
Aurora,SD,0.0
Beadle,SD,1.2235817575083427
Bennett,SD,4.49438202247191
Bon Homme,SD,0.8
Brookings,SD,0.2288329519450801
Brown,SD,0.2803083391730904
Brule,SD,0.625
Buffalo,SD,1.8292682926829267
Butte,SD,2.013422818791946
Campbell,SD,0.0
Charles Mix,SD,0.0
Clark,SD,0.0
Clay,SD,1.155115511551155
Codington,SD,0.8547008547008548
Corson,SD,0.9174311926605505
Custer,SD,1.4492753623188406
Davison,SD,0.6329113924050633
Day,SD,0.0
Deuel,SD,0.0
Dewey,SD,0.0
Douglas,SD,0.8695652173913043
Edmunds,SD,0.0
Fall River,SD,4.098360655737705
Faulk,SD,0.9174311926605505
Grant,SD,0.5076142131979695
Gregory,SD,4.635761589403973
Haakon,SD,2.7027027027027026
Hamlin,SD,0.0
Hand,SD,1.4705882352941175
Hanson,SD,2.0
Harding,SD,0.0
Hughes,SD,0.8389261744966443
Hutchinson,SD,1.4184397163120568
Hyde,SD,0.0
Jackson,SD,2.1739130434782608
Jerauld,SD,2.73972602739726
Jones,SD,0.0
Kingsbury,SD,0.0
Lake,SD,3.4934497816593884
Lawrence,SD,0.9523809523809524
Lincoln,SD,0.3546099290780142
Lyman,SD,2.0100502512562812
McCook,SD,0.7194244604316548
McPherson,SD,0.0
Marshall,SD,0.0
Meade,SD,0.8968609865470852
Mellette,SD,0.0
Miner,SD,0.0
Minnehaha,SD,1.152317880794702
Moody,SD,0.0
Oglala Lakota,SD,1.1142061281337048
Pennington,SD,1.3351591920575145
Perkins,SD,0.0
Potter,SD,0.0
Roberts,SD,0.4098360655737705
Sanborn,SD,0.0
Spink,SD,0.0
Stanley,SD,0.0
Sully,SD,0.0
Todd,SD,2.4875621890547266
Tripp,SD,0.5102040816326531
Turner,SD,2.8000000000000003
Union,SD,1.9455252918287937
Walworth,SD,0.6578947368421052
Yankton,SD,0.7984031936127743
Ziebach,SD,1.4285714285714286
Anderson,TN,0.962962962962963
Bedford,TN,1.32404181184669
Benton,TN,2.5423728813559325
Bledsoe,TN,0.4530011325028313
Blount,TN,1.0101010101010102
Bradley,TN,0.5999368487527629
Campbell,TN,0.6504065040650406
Cannon,TN,0.5882352941176471
Carroll,TN,2.2571148184494603
Carter,TN,2.44672454617206
Cheatham,TN,1.1441647597254003
Chester,TN,1.9230769230769231
Claiborne,TN,1.070663811563169
Clay,TN,2.135231316725979
Cocke,TN,1.3157894736842104
Coffee,TN,1.1310711909514306
Crockett,TN,3.079416531604538
Cumberland,TN,1.6140865737344092
Davidson,TN,1.1489285071132722
Decatur,TN,1.7094017094017095
DeKalb,TN,2.7732463295269167
Dickson,TN,1.2116892373485388
Dyer,TN,1.2195121951219512
Fayette,TN,1.7164179104477613
Fentress,TN,0.6944444444444444
Franklin,TN,1.1111111111111112
Gibson,TN,1.4621409921671018
Giles,TN,2.975420439844761
Grainger,TN,0.8830022075055187
Greene,TN,3.7854889589905363
Grundy,TN,1.9417475728155338
Hamblen,TN,1.6548463356973995
Hamilton,TN,0.9853658536585366
Hancock,TN,2.727272727272727
Hardeman,TN,1.6877637130801686
Hardin,TN,1.4744145706851692
Hawkins,TN,2.386117136659436
Haywood,TN,2.1447721179624666
Henderson,TN,1.8764659890539486
Henry,TN,1.4641288433382138
Hickman,TN,1.7518248175182483
Houston,TN,3.91566265060241
Humphreys,TN,0.9345794392523363
Jackson,TN,1.3404825737265416
Jefferson,TN,1.244167962674961
Johnson,TN,0.39643211100099107
Knox,TN,0.7889925911671317
Lake,TN,0.3188097768331562
Lauderdale,TN,1.4234875444839856
Lawrence,TN,1.3266998341625207
Lewis,TN,0.3875968992248062
Lincoln,TN,0.14306151645207438
Loudon,TN,0.5843681519357196
McMinn,TN,2.292490118577075
McNairy,TN,2.0812685827552033
Macon,TN,1.8981880931837791
Madison,TN,2.215477996965099
Marion,TN,1.490066225165563
Marshall,TN,0.572737686139748
Maury,TN,1.1711371363808085
Meigs,TN,1.2
Monroe,TN,1.7933390264730997
Montgomery,TN,1.3888888888888888
Moore,TN,0.4830917874396135
Morgan,TN,1.1267605633802817
Obion,TN,1.1111111111111112
Overton,TN,0.8658008658008658
Perry,TN,0.6024096385542169
Pickett,TN,1.675977653631285
Polk,TN,2.73972602739726
Putnam,TN,1.3564839934888768
Rhea,TN,1.7222820236813776
Roane,TN,0.594059405940594
Robertson,TN,1.6652433817250214
Rutherford,TN,1.0051751592356688
Scott,TN,1.1363636363636365
Sequatchie,TN,0.38167938931297707
Sevier,TN,0.6650332516625832
Shelby,TN,1.6232961586121437
Smith,TN,1.440576230492197
Stewart,TN,1.532567049808429
Sullivan,TN,1.387787470261697
Sumner,TN,2.011994583091507
Tipton,TN,1.1071967790639154
Trousdale,TN,0.4112808460634548
Unicoi,TN,0.33333333333333337
Union,TN,0.4576659038901602
Van Buren,TN,0.5747126436781609
Warren,TN,0.7627118644067797
Washington,TN,1.505791505791506
Wayne,TN,0.3901170351105332
Weakley,TN,1.6541353383458646
White,TN,1.0384215991692627
Williamson,TN,0.7200411452082977
Wilson,TN,1.3306038894575232
Anderson,TX,1.2946116165150454
Andrews,TX,2.0964360587002098
Angelina,TX,3.8548752834467117
Aransas,TX,5.3731343283582085
Archer,TX,1.1235955056179776
Armstrong,TX,6.666666666666667
Atascosa,TX,2.7485852869846403
Austin,TX,1.7892644135188867
Bailey,TX,2.127659574468085
Bandera,TX,4.545454545454546
Bastrop,TX,1.5898251192368837
Baylor,TX,5.714285714285714
Bee,TX,1.9715224534501645
Bell,TX,1.6002783092711774
Bexar,TX,2.2706201641858974
Blanco,TX,3.3557046979865772
Borden,TX,0.0
Bosque,TX,1.9283746556473829
Bowie,TX,4.050464807436919
Brazoria,TX,1.479770763835429
Brazos,TX,0.9567265234030027
Brewster,TX,1.7937219730941705
Briscoe,TX,6.666666666666667
Brooks,TX,6.990881458966565
Brown,TX,4.1806020066889635
Burleson,TX,1.643835616438356
Burnet,TX,1.5286624203821657
Caldwell,TX,2.1937842778793417
Calhoun,TX,0.9334889148191364
Callahan,TX,4.081632653061225
Cameron,TX,4.068837289747914
Camp,TX,3.2520325203252036
Carson,TX,0.0
Cass,TX,4.1871921182266005
Castro,TX,1.9011406844106464
Chambers,TX,0.5637773079633545
Cherokee,TX,1.9011406844106464
Childress,TX,0.0
Clay,TX,2.3255813953488373
Cochran,TX,1.4925373134328357
Coke,TX,5.555555555555555
Coleman,TX,4.938271604938271
Collin,TX,1.011115995729448
Collingsworth,TX,0.0
Colorado,TX,0.8146639511201629
Comal,TX,3.723788864786696
Comanche,TX,1.2232415902140672
Concho,TX,1.4492753623188406
Cooke,TX,1.4644351464435146
Coryell,TX,0.6437768240343348
Cottle,TX,9.375
Crane,TX,2.7777777777777777
Crockett,TX,4.242424242424243
Crosby,TX,3.296703296703297
Culberson,TX,3.4482758620689653
Dallam,TX,3.5211267605633805
Dallas,TX,1.3685550604710375
Dawson,TX,1.76678445229682
Deaf Smith,TX,2.3655913978494625
Delta,TX,0.0
Denton,TX,1.2494069270915704
DeWitt,TX,4.054054054054054
Dickens,TX,4.0
Dimmit,TX,2.6217228464419478
Donley,TX,1.4084507042253522
Duval,TX,3.68763557483731
Eastland,TX,1.9900497512437811
Ector,TX,2.7472527472527473
Edwards,TX,2.941176470588235
Ellis,TX,1.5432098765432098
El Paso,TX,2.0245467017686973
Erath,TX,1.4270032930845227
Falls,TX,0.8787346221441126
Fannin,TX,2.1246458923512748
Fayette,TX,4.233870967741935
Fisher,TX,4.285714285714286
Floyd,TX,7.894736842105263
Foard,TX,0.0
